store_id,sku_id,category,service_level,safety_stock,reorder_point,is_perishable
STR011,SKU0142,Ambient Grocery,0.9918,39.7486,96.9793,False
STR011,SKU0143,Fresh Produce,0.5,0.0,54.7253,True
STR011,SKU0144,Beverages,0.995,30.304,35.326,False
STR011,SKU0145,Dairy & Eggs,0.883,11.3695,21.7541,True
STR011,SKU0146,Snacks & Confectionery,0.994,47.9839,72.3356,False
STR011,SKU0147,Ambient Grocery,0.9933,37.8897,154.3443,False
STR011,SKU0148,Fresh Produce,0.5185,1.0894,120.43,True
STR011,SKU0149,Bakery,0.6469,3.6018,19.9095,True
STR011,SKU0150,Beverages,0.9898,72.1249,124.8635,False
STR012,SKU0001,Fresh Produce,0.6551,8.1351,50.3378,True
STR012,SKU0002,Dairy & Eggs,0.736,12.0579,176.4975,True
STR012,SKU0003,Ambient Grocery,0.995,22.7908,107.8288,False
STR012,SKU0004,Beverages,0.9913,79.1408,287.0408,False
STR012,SKU0005,Bakery,0.9895,58.359,206.7949,False
STR012,SKU0006,Fresh Produce,0.5777,3.995,79.951,True
STR012,SKU0007,Dairy & Eggs,0.7504,11.1815,86.4123,True
STR012,SKU0008,Frozen,0.9916,22.8512,28.6534,True
STR012,SKU0009,Snacks & Confectionery,0.995,34.8048,84.2122,False
STR012,SKU0010,Seasonal,0.995,30.304,55.4359,False
STR012,SKU0011,Household & Cleaning,0.995,22.7908,29.9739,False
STR012,SKU0012,Dairy & Eggs,0.995,42.627,240.027,False
STR012,SKU0013,Household & Cleaning,0.9933,34.6196,49.3957,False
STR012,SKU0014,Seasonal,0.995,42.8563,75.271,False
STR012,SKU0015,Frozen,0.9664,34.9876,132.7458,True
STR012,SKU0016,Snacks & Confectionery,0.9936,58.2859,234.0998,False
STR012,SKU0017,Ambient Grocery,0.995,36.0355,78.9105,False
STR012,SKU0018,Ambient Grocery,0.995,16.1155,39.3655,False
STR012,SKU0019,Fresh Produce,0.6723,5.2511,13.132,True
STR012,SKU0020,Dairy & Eggs,0.8644,10.5137,49.8104,True
STR012,SKU0021,Household & Cleaning,0.995,22.7908,54.6674,False
STR012,SKU0022,Bakery,0.5,0.0,188.5658,True
STR012,SKU0023,Frozen,0.995,34.8048,44.4765,False
STR012,SKU0024,Fresh Produce,0.5329,1.3745,109.3745,True
STR012,SKU0025,Beverages,0.9938,58.8708,152.2825,False
STR012,SKU0026,Fresh Produce,0.5101,0.4207,28.6185,True
STR012,SKU0027,Ambient Grocery,0.9929,40.6045,92.3737,False
STR012,SKU0028,Seasonal,0.9934,58.3355,73.896,False
STR012,SKU0029,Fresh Produce,0.5798,4.1027,116.3272,True
STR012,SKU0030,Ambient Grocery,0.9919,39.7987,121.9321,False
STR012,SKU0031,Health & Beauty,0.995,32.2311,101.0663,False
STR012,SKU0032,Beverages,0.995,74.2293,201.1722,False
STR012,SKU0033,Seasonal,0.9906,78.1863,139.8256,False
STR012,SKU0034,Snacks & Confectionery,0.995,24.6107,43.5008,False
STR012,SKU0035,Household & Cleaning,0.9919,39.8266,223.9266,False
STR012,SKU0036,Household & Cleaning,0.995,27.913,78.5503,False
STR012,SKU0037,Dairy & Eggs,0.8618,10.4011,33.8455,True
STR012,SKU0038,Ambient Grocery,0.995,27.913,90.73,False
STR012,SKU0039,Beverages,0.9944,66.6749,207.4441,False
STR012,SKU0040,Beverages,0.9922,56.9028,83.5522,False
STR012,SKU0041,Fresh Produce,0.5,0.0,92.1967,True
STR012,SKU0042,Ambient Grocery,0.9931,40.7281,148.5463,False
STR012,SKU0043,Ambient Grocery,0.995,16.1155,20.6155,False
STR012,SKU0044,Fresh Produce,0.5,0.0,172.2637,True
STR012,SKU0045,Ambient Grocery,0.9936,41.2211,73.0895,False
STR012,SKU0046,Bakery,0.6339,3.2704,21.7633,True
STR012,SKU0047,Fresh Produce,0.5278,0.8197,21.7397,True
STR012,SKU0048,Beverages,0.9948,67.3675,198.5993,False
STR012,SKU0049,Frozen,0.995,42.627,59.7407,False
STR012,SKU0050,Snacks & Confectionery,0.9935,62.7791,252.2791,False
STR012,SKU0051,Snacks & Confectionery,0.995,24.6107,76.5243,False
STR012,SKU0052,Ambient Grocery,0.9925,43.0668,168.8229,False
STR012,SKU0053,Frozen,0.995,42.627,108.0996,False
STR012,SKU0054,Seasonal,0.995,42.8563,57.0185,False
STR012,SKU0055,Beverages,0.995,42.8563,82.3791,False
STR012,SKU0056,Bakery,0.6099,2.6671,15.6781,True
STR012,SKU0057,Snacks & Confectionery,0.995,34.8048,69.8158,False
STR012,SKU0058,Fresh Produce,0.5,0.0,79.7538,True
STR012,SKU0059,Bakery,0.5395,1.6428,95.5329,True
STR012,SKU0060,Dairy & Eggs,0.995,49.2215,145.5415,False
STR012,SKU0061,Seasonal,0.9944,59.638,132.8688,False
STR012,SKU0062,Ambient Grocery,0.995,32.2311,116.4533,False
STR012,SKU0063,Beverages,0.9915,74.3097,205.7632,False
STR012,SKU0064,Health & Beauty,0.995,32.2311,88.9511,False
STR012,SKU0065,Household & Cleaning,0.995,32.2311,91.8795,False
STR012,SKU0066,Snacks & Confectionery,0.9943,48.3899,128.0717,False
STR012,SKU0067,Bakery,0.5,0.0,167.7802,True
STR012,SKU0068,Seasonal,0.995,42.8563,66.3645,False
STR012,SKU0069,Beverages,0.995,42.8563,96.9713,False
STR012,SKU0070,Household & Cleaning,0.995,16.1155,23.3131,False
STR012,SKU0071,Fresh Produce,0.5,0.0,52.6374,True
STR012,SKU0072,Ambient Grocery,0.99,38.4923,94.4109,False
STR012,SKU0073,Bakery,0.5,0.0,34.8814,True
STR012,SKU0074,Snacks & Confectionery,0.9919,45.9522,126.4298,False
STR012,SKU0075,Ambient Grocery,0.9072,16.5671,168.2383,True
STR012,SKU0076,Health & Beauty,0.995,22.7908,28.0216,False
STR012,SKU0077,Ambient Grocery,0.995,32.2311,69.0406,False
STR012,SKU0078,Household & Cleaning,0.9913,42.0922,134.6295,False
STR012,SKU0079,Beverages,0.9944,79.0026,389.7071,False
STR012,SKU0080,Dairy & Eggs,0.8419,9.5753,44.9489,True
STR012,SKU0081,Frozen,0.9818,39.9725,54.3627,True
STR012,SKU0082,Frozen,0.995,42.627,92.0533,False
STR012,SKU0083,Snacks & Confectionery,0.9926,46.5634,119.3106,False
STR012,SKU0084,Beverages,0.9946,79.3565,156.6007,False
STR012,SKU0085,Snacks & Confectionery,0.9937,47.6889,123.4099,False
STR012,SKU0086,Household & Cleaning,0.9909,41.7928,208.3862,False
STR012,SKU0087,Dairy & Eggs,0.7168,10.9548,107.3064,True
STR012,SKU0088,Seasonal,0.9913,79.1604,181.3142,False
STR012,SKU0089,Snacks & Confectionery,0.995,24.6107,34.4203,False
STR012,SKU0090,Health & Beauty,0.995,22.7908,29.1205,False
STR012,SKU0091,Bakery,0.995,24.6107,47.0283,False
STR012,SKU0092,Ambient Grocery,0.995,22.7908,62.1811,False
STR012,SKU0093,Frozen,0.9913,55.6356,113.1301,False
STR012,SKU0094,Health & Beauty,0.995,27.913,80.5613,False
STR012,SKU0095,Ambient Grocery,0.995,16.1155,48.8655,False
STR012,SKU0096,Seasonal,0.995,52.4881,107.9375,False
STR012,SKU0097,Dairy & Eggs,0.6013,3.4692,82.623,True
STR012,SKU0098,Ambient Grocery,0.9915,39.4807,301.2276,False
STR012,SKU0099,Household & Cleaning,0.9937,31.2114,87.7242,False
STR012,SKU0100,Fresh Produce,0.7384,10.6241,70.676,True
STR012,SKU0101,Frozen,0.995,34.8048,55.116,False
STR012,SKU0102,Beverages,0.9898,72.1293,185.0384,False
STR012,SKU0103,Fresh Produce,0.6537,4.6525,20.7904,True
STR012,SKU0104,Household & Cleaning,0.995,16.1155,22.9177,False
STR012,SKU0105,Ambient Grocery,0.9874,39.5879,356.8562,False
STR012,SKU0106,Bakery,0.5,0.0,64.6591,True
STR012,SKU0107,Snacks & Confectionery,0.9903,63.1892,259.1892,False
STR012,SKU0108,Ambient Grocery,0.9915,36.5703,300.9191,False
STR012,SKU0109,Beverages,0.992,74.9816,393.8968,False
STR012,SKU0110,Beverages,0.995,30.304,63.7216,False
STR012,SKU0111,Snacks & Confectionery,0.995,42.627,190.3523,False
STR012,SKU0112,Frozen,0.9942,68.2177,209.4069,False
STR012,SKU0113,Bakery,0.6894,4.7216,43.9385,True
STR012,SKU0114,Snacks & Confectionery,0.9936,62.9937,200.7996,False
STR012,SKU0115,Fresh Produce,0.55,2.0896,49.9467,True
STR012,SKU0116,Snacks & Confectionery,0.995,34.8048,91.6157,False
STR012,SKU0117,Ambient Grocery,0.993,34.3688,148.8743,False
STR012,SKU0118,Ambient Grocery,0.995,22.7908,83.8158,False
STR012,SKU0119,Dairy & Eggs,0.7727,12.3746,78.8032,True
STR012,SKU0120,Seasonal,0.9944,59.678,123.2824,False
STR012,SKU0121,Snacks & Confectionery,0.995,49.2215,111.1948,False
STR012,SKU0122,Ambient Grocery,0.995,16.1155,32.3903,False
STR012,SKU0123,Bakery,0.5642,2.6744,76.8172,True
STR012,SKU0124,Beverages,0.995,30.304,58.7358,False
STR012,SKU0125,Snacks & Confectionery,0.995,24.6107,53.2931,False
STR012,SKU0126,Health & Beauty,0.995,16.1155,41.0558,False
STR012,SKU0127,Ambient Grocery,0.995,22.7908,57.0318,False
STR012,SKU0128,Ambient Grocery,0.995,27.913,62.3204,False
STR012,SKU0129,Fresh Produce,0.5,0.0,47.0976,True
STR012,SKU0130,Fresh Produce,0.5,0.0,50.186,True
STR012,SKU0131,Beverages,0.995,42.8563,64.4278,False
STR012,SKU0132,Ambient Grocery,0.9933,43.7281,304.4178,False
STR012,SKU0133,Frozen,0.995,24.6107,32.5228,False
STR012,SKU0134,Frozen,0.995,42.627,100.3678,False
STR012,SKU0135,Seasonal,0.9942,66.3871,137.3331,False
STR012,SKU0136,Ambient Grocery,0.9914,36.4879,91.477,False
STR012,SKU0137,Beverages,0.995,30.304,53.4069,False
STR012,SKU0138,Dairy & Eggs,0.7804,7.3907,27.5775,True
STR012,SKU0139,Health & Beauty,0.9918,39.7574,118.4497,False
STR012,SKU0140,Snacks & Confectionery,0.995,42.627,109.649,False
STR012,SKU0141,Dairy & Eggs,0.8556,14.3302,100.0329,True
STR012,SKU0142,Ambient Grocery,0.9918,39.7486,155.5178,False
STR012,SKU0143,Fresh Produce,0.5,0.0,101.3626,True
STR012,SKU0144,Beverages,0.995,30.304,39.4579,False
STR012,SKU0145,Dairy & Eggs,0.883,11.3695,30.5673,True
STR012,SKU0146,Snacks & Confectionery,0.994,47.9839,95.0366,False
STR012,SKU0147,Ambient Grocery,0.9933,37.8897,252.5326,False
STR012,SKU0148,Fresh Produce,0.5185,1.0894,222.3881,True
STR012,SKU0149,Bakery,0.6469,3.6018,35.393,True
STR012,SKU0150,Beverages,0.9898,72.1249,178.1697,False
STR013,SKU0001,Fresh Produce,0.6551,8.1351,35.8623,True
STR013,SKU0002,Dairy & Eggs,0.736,12.0579,122.8444,True
STR013,SKU0003,Ambient Grocery,0.995,22.7908,76.1848,False
STR013,SKU0004,Beverages,0.9913,79.1408,234.0881,False
STR013,SKU0005,Bakery,0.9895,58.359,161.3902,False
STR013,SKU0006,Fresh Produce,0.5777,3.995,49.7633,True
STR013,SKU0007,Dairy & Eggs,0.7504,11.1815,61.675,True
STR013,SKU0008,Frozen,0.9916,22.8512,26.5435,True
STR013,SKU0009,Snacks & Confectionery,0.995,34.8048,65.8378,False
STR013,SKU0010,Seasonal,0.995,30.304,46.26,False
STR013,SKU0011,Household & Cleaning,0.995,22.7908,27.3946,False
STR013,SKU0012,Dairy & Eggs,0.995,42.627,158.146,False
STR013,SKU0013,Household & Cleaning,0.9933,34.6196,44.3071,False
STR013,SKU0014,Seasonal,0.995,42.8563,65.5743,False
STR013,SKU0015,Frozen,0.9664,34.9876,104.57,True
STR013,SKU0016,Snacks & Confectionery,0.9936,58.2859,175.2859,False
STR013,SKU0017,Ambient Grocery,0.995,36.0355,65.9056,False
STR013,SKU0018,Ambient Grocery,0.995,16.1155,33.8384,False
STR013,SKU0019,Fresh Produce,0.6723,5.2511,10.4703,True
STR013,SKU0020,Dairy & Eggs,0.8644,10.5137,36.6126,True
STR013,SKU0021,Household & Cleaning,0.995,22.7908,45.626,False
STR013,SKU0022,Bakery,0.5,0.0,149.8714,True
STR013,SKU0023,Frozen,0.995,34.8048,40.5741,False
STR013,SKU0024,Fresh Produce,0.5329,1.3745,81.836,True
STR013,SKU0025,Beverages,0.9938,58.8708,113.0777,False
STR013,SKU0026,Fresh Produce,0.5101,0.4207,21.1457,True
STR013,SKU0027,Ambient Grocery,0.9929,40.6045,80.9891,False
STR013,SKU0028,Seasonal,0.9934,58.3355,69.5004,False
STR013,SKU0029,Fresh Produce,0.5798,4.1027,91.0551,True
STR013,SKU0030,Ambient Grocery,0.9919,39.7987,96.7987,False
STR013,SKU0031,Health & Beauty,0.995,32.2311,74.2531,False
STR013,SKU0032,Beverages,0.995,74.2293,163.0049,False
STR013,SKU0033,Seasonal,0.9906,78.1863,123.1275,False
STR013,SKU0034,Snacks & Confectionery,0.995,24.6107,36.6107,False
STR013,SKU0035,Household & Cleaning,0.9919,39.8266,161.0969,False
STR013,SKU0036,Household & Cleaning,0.995,27.913,61.9679,False
STR013,SKU0037,Dairy & Eggs,0.8618,10.4011,27.1988,True
STR013,SKU0038,Ambient Grocery,0.995,27.913,68.9487,False
STR013,SKU0039,Beverages,0.9944,66.6749,163.1034,False
STR013,SKU0040,Beverages,0.9922,56.9028,75.2312,False
STR013,SKU0041,Fresh Produce,0.5,0.0,75.1905,True
STR013,SKU0042,Ambient Grocery,0.9931,40.7281,110.9695,False
STR013,SKU0043,Ambient Grocery,0.995,16.1155,19.7059,False
STR013,SKU0044,Fresh Produce,0.5,0.0,124.8791,True
STR013,SKU0045,Ambient Grocery,0.9936,41.2211,63.3749,False
STR013,SKU0046,Bakery,0.6339,3.2704,15.937,True
STR013,SKU0047,Fresh Produce,0.5278,0.8197,16.8079,True
STR013,SKU0048,Beverages,0.9948,67.3675,179.2905,False
STR013,SKU0049,Frozen,0.995,42.627,54.9405,False
STR013,SKU0050,Snacks & Confectionery,0.9935,62.7791,192.0457,False
STR013,SKU0051,Snacks & Confectionery,0.995,24.6107,54.327,False
STR013,SKU0052,Ambient Grocery,0.9925,43.0668,111.7881,False
STR013,SKU0053,Frozen,0.995,42.627,83.0446,False
STR013,SKU0054,Seasonal,0.995,42.8563,51.4797,False
STR013,SKU0055,Beverages,0.995,42.8563,63.2806,False
STR013,SKU0056,Bakery,0.6099,2.6671,11.2715,True
STR013,SKU0057,Snacks & Confectionery,0.995,34.8048,60.317,False
STR013,SKU0058,Fresh Produce,0.5,0.0,51.2088,True
STR013,SKU0059,Bakery,0.5395,1.6428,70.1483,True
STR013,SKU0060,Dairy & Eggs,0.995,49.2215,107.0568,False
STR013,SKU0061,Seasonal,0.9944,59.638,108.7808,False
STR013,SKU0062,Ambient Grocery,0.995,32.2311,74.9511,False
STR013,SKU0063,Beverages,0.9915,74.3097,145.6222,False
STR013,SKU0064,Health & Beauty,0.995,32.2311,73.4366,False
STR013,SKU0065,Household & Cleaning,0.995,32.2311,74.3849,False
STR013,SKU0066,Snacks & Confectionery,0.9943,48.3899,90.5871,False
STR013,SKU0067,Bakery,0.5,0.0,115.9121,True
STR013,SKU0068,Seasonal,0.995,42.8563,56.1311,False
STR013,SKU0069,Beverages,0.995,42.8563,82.2536,False
STR013,SKU0070,Household & Cleaning,0.995,16.1155,20.5712,False
STR013,SKU0071,Fresh Produce,0.5,0.0,38.8966,True
STR013,SKU0072,Ambient Grocery,0.99,38.4923,74.4468,False
STR013,SKU0073,Bakery,0.5,0.0,21.8857,True
STR013,SKU0074,Snacks & Confectionery,0.9919,45.9522,98.145,False
STR013,SKU0075,Ambient Grocery,0.9072,16.5671,115.7759,True
STR013,SKU0076,Health & Beauty,0.995,22.7908,26.7689,False
STR013,SKU0077,Ambient Grocery,0.995,32.2311,55.3959,False
STR013,SKU0078,Household & Cleaning,0.9913,42.0922,92.8829,False
STR013,SKU0079,Beverages,0.9944,79.0026,261.4205,False
STR013,SKU0080,Dairy & Eggs,0.8419,9.5753,34.4105,True
STR013,SKU0081,Frozen,0.9818,39.9725,50.1372,True
STR013,SKU0082,Frozen,0.995,42.627,81.2357,False
STR013,SKU0083,Snacks & Confectionery,0.9926,46.5634,102.8271,False
STR013,SKU0084,Beverages,0.9946,79.3565,135.0383,False
STR013,SKU0085,Snacks & Confectionery,0.9937,47.6889,94.5461,False
STR013,SKU0086,Household & Cleaning,0.9909,41.7928,153.6976,False
STR013,SKU0087,Dairy & Eggs,0.7168,10.9548,72.8449,True
STR013,SKU0088,Seasonal,0.9913,79.1604,145.2344,False
STR013,SKU0089,Snacks & Confectionery,0.995,24.6107,32.0628,False
STR013,SKU0090,Health & Beauty,0.995,22.7908,27.0985,False
STR013,SKU0091,Bakery,0.995,24.6107,40.7316,False
STR013,SKU0092,Ambient Grocery,0.995,22.7908,50.9242,False
STR013,SKU0093,Frozen,0.9913,55.6356,92.6246,False
STR013,SKU0094,Health & Beauty,0.995,27.913,65.3305,False
STR013,SKU0095,Ambient Grocery,0.995,16.1155,39.2423,False
STR013,SKU0096,Seasonal,0.995,52.4881,85.3648,False
STR013,SKU0097,Dairy & Eggs,0.6013,3.4692,50.9286,True
STR013,SKU0098,Ambient Grocery,0.9915,39.4807,199.208,False
STR013,SKU0099,Household & Cleaning,0.9937,31.2114,67.6752,False
STR013,SKU0100,Fresh Produce,0.7384,10.6241,55.0192,True
STR013,SKU0101,Frozen,0.995,34.8048,46.8366,False
STR013,SKU0102,Beverages,0.9898,72.1293,142.4837,False
STR013,SKU0103,Fresh Produce,0.6537,4.6525,16.7434,True
STR013,SKU0104,Household & Cleaning,0.995,16.1155,21.0574,False
STR013,SKU0105,Ambient Grocery,0.9874,39.5879,214.6879,False
STR013,SKU0106,Bakery,0.5,0.0,39.1084,True
STR013,SKU0107,Snacks & Confectionery,0.9903,63.1892,194.1892,False
STR013,SKU0108,Ambient Grocery,0.9915,36.5703,215.9627,False
STR013,SKU0109,Beverages,0.992,74.9816,267.2123,False
STR013,SKU0110,Beverages,0.995,30.304,53.654,False
STR013,SKU0111,Snacks & Confectionery,0.995,42.627,130.5816,False
STR013,SKU0112,Frozen,0.9942,68.2177,152.9406,False
STR013,SKU0113,Bakery,0.6894,4.7216,30.4249,True
STR013,SKU0114,Snacks & Confectionery,0.9936,62.9937,165.3355,False
STR013,SKU0115,Fresh Produce,0.55,2.0896,38.0299,True
STR013,SKU0116,Snacks & Confectionery,0.995,34.8048,76.6567,False
STR013,SKU0117,Ambient Grocery,0.993,34.3688,112.2809,False
STR013,SKU0118,Ambient Grocery,0.995,22.7908,61.9632,False
STR013,SKU0119,Dairy & Eggs,0.7727,12.3746,49.6982,True
STR013,SKU0120,Seasonal,0.9944,59.678,109.3483,False
STR013,SKU0121,Snacks & Confectionery,0.995,49.2215,85.2215,False
STR013,SKU0122,Ambient Grocery,0.995,16.1155,27.3335,False
STR013,SKU0123,Bakery,0.5642,2.6744,46.4876,True
STR013,SKU0124,Beverages,0.995,30.304,47.7655,False
STR013,SKU0125,Snacks & Confectionery,0.995,24.6107,42.7166,False
STR013,SKU0126,Health & Beauty,0.995,16.1155,33.1701,False
STR013,SKU0127,Ambient Grocery,0.995,22.7908,44.7623,False
STR013,SKU0128,Ambient Grocery,0.995,27.913,50.322,False
STR013,SKU0129,Fresh Produce,0.5,0.0,33.3077,True
STR013,SKU0130,Fresh Produce,0.5,0.0,37.5824,True
STR013,SKU0131,Beverages,0.995,42.8563,55.7401,False
STR013,SKU0132,Ambient Grocery,0.9933,43.7281,223.1567,False
STR013,SKU0133,Frozen,0.995,24.6107,29.8107,False
STR013,SKU0134,Frozen,0.995,42.627,86.5501,False
STR013,SKU0135,Seasonal,0.9942,66.3871,117.8255,False
STR013,SKU0136,Ambient Grocery,0.9914,36.4879,69.7187,False
STR013,SKU0137,Beverages,0.995,30.304,46.9138,False
STR013,SKU0138,Dairy & Eggs,0.7804,7.3907,19.061,True
STR013,SKU0139,Health & Beauty,0.9918,39.7574,93.5266,False
STR013,SKU0140,Snacks & Confectionery,0.995,42.627,90.1595,False
STR013,SKU0141,Dairy & Eggs,0.8556,14.3302,65.8825,True
STR013,SKU0142,Ambient Grocery,0.9918,39.7486,115.7486,False
STR013,SKU0143,Fresh Produce,0.5,0.0,73.7468,True
STR013,SKU0144,Beverages,0.995,30.304,36.2161,False
STR013,SKU0145,Dairy & Eggs,0.883,11.3695,22.5563,True
STR013,SKU0146,Snacks & Confectionery,0.994,47.9839,80.5554,False
STR013,SKU0147,Ambient Grocery,0.9933,37.8897,186.637,False
STR013,SKU0148,Fresh Produce,0.5185,1.0894,142.6791,True
STR013,SKU0149,Bakery,0.6469,3.6018,21.7783,True
STR013,SKU0150,Beverages,0.9898,72.1249,142.2135,False
STR014,SKU0001,Fresh Produce,0.6551,8.1351,49.0157,True
STR014,SKU0002,Dairy & Eggs,0.736,12.0579,145.98,True
STR014,SKU0003,Ambient Grocery,0.995,22.7908,88.3854,False
STR014,SKU0004,Beverages,0.9913,79.1408,249.1948,False
STR014,SKU0005,Bakery,0.9895,58.359,177.2496,False
STR014,SKU0006,Fresh Produce,0.5777,3.995,66.8313,True
STR014,SKU0007,Dairy & Eggs,0.7504,11.1815,76.0565,True
STR014,SKU0008,Frozen,0.9916,22.8512,27.7473,True
STR014,SKU0009,Snacks & Confectionery,0.995,34.8048,79.3112,False
STR014,SKU0010,Seasonal,0.995,30.304,51.7436,False
STR014,SKU0011,Household & Cleaning,0.995,22.7908,28.9224,False
STR014,SKU0012,Dairy & Eggs,0.995,42.627,213.968,False
STR014,SKU0013,Household & Cleaning,0.9933,34.6196,48.6305,False
STR014,SKU0014,Seasonal,0.995,42.8563,68.7538,False
STR014,SKU0015,Frozen,0.9664,34.9876,115.1634,True
STR014,SKU0016,Snacks & Confectionery,0.9936,58.2859,206.8956,False
STR014,SKU0017,Ambient Grocery,0.995,36.0355,72.2992,False
STR014,SKU0018,Ambient Grocery,0.995,16.1155,36.3347,False
STR014,SKU0019,Fresh Produce,0.6723,5.2511,12.4773,True
STR014,SKU0020,Dairy & Eggs,0.8644,10.5137,45.1387,True
STR014,SKU0021,Household & Cleaning,0.995,22.7908,54.4111,False
STR014,SKU0022,Bakery,0.5,0.0,166.3676,True
STR014,SKU0023,Frozen,0.995,34.8048,42.5035,False
STR014,SKU0024,Fresh Produce,0.5329,1.3745,90.7163,True
STR014,SKU0025,Beverages,0.9938,58.8708,135.7799,False
STR014,SKU0026,Fresh Produce,0.5101,0.4207,27.1679,True
STR014,SKU0027,Ambient Grocery,0.9929,40.6045,83.9627,False
STR014,SKU0028,Seasonal,0.9934,58.3355,70.7311,False
STR014,SKU0029,Fresh Produce,0.5798,4.1027,112.432,True
STR014,SKU0030,Ambient Grocery,0.9919,39.7987,120.6012,False
STR014,SKU0031,Health & Beauty,0.995,32.2311,87.308,False
STR014,SKU0032,Beverages,0.995,74.2293,168.4198,False
STR014,SKU0033,Seasonal,0.9906,78.1863,129.0032,False
STR014,SKU0034,Snacks & Confectionery,0.995,24.6107,41.3234,False
STR014,SKU0035,Household & Cleaning,0.9919,39.8266,195.429,False
STR014,SKU0036,Household & Cleaning,0.995,27.913,67.6712,False
STR014,SKU0037,Dairy & Eggs,0.8618,10.4011,30.0276,True
STR014,SKU0038,Ambient Grocery,0.995,27.913,80.0201,False
STR014,SKU0039,Beverages,0.9944,66.6749,190.0815,False
STR014,SKU0040,Beverages,0.9922,56.9028,87.7677,False
STR014,SKU0041,Fresh Produce,0.5,0.0,90.1951,True
STR014,SKU0042,Ambient Grocery,0.9931,40.7281,127.7281,False
STR014,SKU0043,Ambient Grocery,0.995,16.1155,20.5571,False
STR014,SKU0044,Fresh Produce,0.5,0.0,154.2857,True
STR014,SKU0045,Ambient Grocery,0.9936,41.2211,71.1223,False
STR014,SKU0046,Bakery,0.6339,3.2704,17.687,True
STR014,SKU0047,Fresh Produce,0.5278,0.8197,17.273,True
STR014,SKU0048,Beverages,0.9948,67.3675,175.7885,False
STR014,SKU0049,Frozen,0.995,42.627,57.8712,False
STR014,SKU0050,Snacks & Confectionery,0.9935,62.7791,218.3944,False
STR014,SKU0051,Snacks & Confectionery,0.995,24.6107,65.1052,False
STR014,SKU0052,Ambient Grocery,0.9925,43.0668,125.2255,False
STR014,SKU0053,Frozen,0.995,42.627,95.4073,False
STR014,SKU0054,Seasonal,0.995,42.8563,52.0685,False
STR014,SKU0055,Beverages,0.995,42.8563,76.2589,False
STR014,SKU0056,Bakery,0.6099,2.6671,13.4913,True
STR014,SKU0057,Snacks & Confectionery,0.995,34.8048,64.4532,False
STR014,SKU0058,Fresh Produce,0.5,0.0,67.7183,True
STR014,SKU0059,Bakery,0.5395,1.6428,91.7417,True
STR014,SKU0060,Dairy & Eggs,0.995,49.2215,121.6171,False
STR014,SKU0061,Seasonal,0.9944,59.638,114.1874,False
STR014,SKU0062,Ambient Grocery,0.995,32.2311,94.9653,False
STR014,SKU0063,Beverages,0.9915,74.3097,180.9398,False
STR014,SKU0064,Health & Beauty,0.995,32.2311,79.9085,False
STR014,SKU0065,Household & Cleaning,0.995,32.2311,85.1102,False
STR014,SKU0066,Snacks & Confectionery,0.9943,48.3899,111.1152,False
STR014,SKU0067,Bakery,0.5,0.0,138.7253,True
STR014,SKU0068,Seasonal,0.995,42.8563,58.0871,False
STR014,SKU0069,Beverages,0.995,42.8563,91.8037,False
STR014,SKU0070,Household & Cleaning,0.995,16.1155,23.1303,False
STR014,SKU0071,Fresh Produce,0.5,0.0,47.7333,True
STR014,SKU0072,Ambient Grocery,0.99,38.4923,87.1379,False
STR014,SKU0073,Bakery,0.5,0.0,26.5556,True
STR014,SKU0074,Snacks & Confectionery,0.9919,45.9522,111.3668,False
STR014,SKU0075,Ambient Grocery,0.9072,16.5671,142.3693,True
STR014,SKU0076,Health & Beauty,0.995,22.7908,27.5968,False
STR014,SKU0077,Ambient Grocery,0.995,32.2311,62.389,False
STR014,SKU0078,Household & Cleaning,0.9913,42.0922,120.5108,False
STR014,SKU0079,Beverages,0.9944,79.0026,320.2811,False
STR014,SKU0080,Dairy & Eggs,0.8419,9.5753,40.5637,True
STR014,SKU0081,Frozen,0.9818,39.9725,52.9216,True
STR014,SKU0082,Frozen,0.995,42.627,82.0827,False
STR014,SKU0083,Snacks & Confectionery,0.9926,46.5634,122.8711,False
STR014,SKU0084,Beverages,0.9946,79.3565,141.2796,False
STR014,SKU0085,Snacks & Confectionery,0.9937,47.6889,111.782,False
STR014,SKU0086,Household & Cleaning,0.9909,41.7928,171.9906,False
STR014,SKU0087,Dairy & Eggs,0.7168,10.9548,84.4932,True
STR014,SKU0088,Seasonal,0.9913,79.1604,154.6953,False
STR014,SKU0089,Snacks & Confectionery,0.995,24.6107,32.9011,False
STR014,SKU0090,Health & Beauty,0.995,22.7908,27.8967,False
STR014,SKU0091,Bakery,0.995,24.6107,42.6657,False
STR014,SKU0092,Ambient Grocery,0.995,22.7908,60.0408,False
STR014,SKU0093,Frozen,0.9913,55.6356,104.1478,False
STR014,SKU0094,Health & Beauty,0.995,27.913,73.5064,False
STR014,SKU0095,Ambient Grocery,0.995,16.1155,38.6373,False
STR014,SKU0096,Seasonal,0.995,52.4881,95.5881,False
STR014,SKU0097,Dairy & Eggs,0.6013,3.4692,58.2425,True
STR014,SKU0098,Ambient Grocery,0.9915,39.4807,261.2192,False
STR014,SKU0099,Household & Cleaning,0.9937,31.2114,86.6659,False
STR014,SKU0100,Fresh Produce,0.7384,10.6241,69.1811,True
STR014,SKU0101,Frozen,0.995,34.8048,49.878,False
