date,store_id,sku_id,regular_unit_price_gbp,actual_unit_price_gbp,discount_pct,promo_flag,promo_type,display_support_flag,email_or_app_support_flag,leaflet_support_flag,competitor_price_index,store_footfall,local_event_flag,holiday_flag,weather_condition,temperature_celsius,rainfall_mm,opening_stock_units,delivery_units,closing_stock_units,stockout_flag,hours_out_of_stock,lag_1_units_sold,lag_7_units_sold,rolling_7_day_avg_units_sold,rolling_28_day_avg_units_sold,day_of_week,month,week_of_year,is_weekend,is_payday_window,is_school_holiday,is_bank_holiday,units_sold,potential_demand_units,sales_revenue_gbp,cost_of_goods_sold_gbp,retailer_promo_cost_gbp,gross_profit_gbp,gross_margin_pct,waste_units,lost_sales_estimate_units,transaction_count,average_basket_value_gbp,anomaly_flag,anomaly_type
2023-01-10,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.981,894,False,False,Rain,4.1,3.5,271,3,253,False,0.0,16,44,31.43,38.78,1,1,2,False,False,False,False,9,9,15.21,9.09,0.0,6.12,40.24,12,0,5,7.08,False,
2023-01-10,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.006,874,False,False,Rain,4.1,3.5,95,0,86,False,0.0,20,17,12.71,19.67,1,1,2,False,False,False,False,9,9,15.93,9.0,0.0,6.93,43.5,0,0,4,12.59,False,
2023-01-10,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.951,815,False,False,Rain,4.1,3.5,89,3,75,False,0.0,30,9,15.57,25.11,1,1,2,False,False,False,False,17,17,189.89,111.52,0.0,78.37,41.27,0,0,12,30.62,False,
2023-01-10,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.029,985,False,False,Rain,4.1,3.5,136,5,134,False,0.0,14,32,18.29,19.33,1,1,2,False,False,False,False,7,7,9.24,6.09,0.0,3.15,34.09,0,0,4,9.0,False,
2023-01-11,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.044,1621,False,False,Rain,10.0,5.6,129,0,116,False,0.0,14,20,31.71,26.6,2,1,2,False,False,False,False,9,9,34.29,18.54,0.0,15.75,45.93,4,0,4,18.14,False,
2023-01-11,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.072,1614,False,False,Rain,10.0,5.6,254,0,206,False,0.0,46,35,36.0,35.8,2,1,2,False,False,False,False,42,42,70.98,42.42,0.0,28.56,40.24,6,0,31,5.31,False,
2023-01-11,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.034,1403,False,False,Rain,10.0,5.6,107,89,167,False,0.0,14,22,16.43,24.3,2,1,2,False,False,False,False,29,29,51.33,29.0,0.0,22.33,43.5,0,0,18,11.33,False,
2023-01-11,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.095,1382,False,False,Rain,10.0,5.6,142,25,157,False,0.0,10,14,20.43,31.6,2,1,2,False,False,False,False,10,10,111.7,65.6,0.0,46.1,41.27,0,0,5,66.34,False,
2023-01-11,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.02,1580,False,False,Rain,10.0,5.6,169,3,153,False,0.0,28,1,19.86,18.7,2,1,2,False,False,False,False,19,19,25.08,16.53,0.0,8.55,34.09,0,0,13,5.95,False,
2023-01-11,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.021,876,False,False,Rain,10.0,5.6,128,0,109,False,0.0,6,16,15.86,14.6,2,1,2,False,False,False,False,16,16,60.96,32.96,0.0,28.0,45.93,3,0,10,14.48,False,
2023-01-11,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.041,906,False,False,Rain,10.0,5.6,253,0,230,False,0.0,9,50,26.43,35.8,2,1,2,False,False,False,False,14,14,23.66,14.14,0.0,9.52,40.24,9,0,7,8.65,False,
2023-01-11,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.976,906,False,False,Rain,10.0,5.6,86,59,127,False,0.0,9,11,11.57,18.6,2,1,2,False,False,False,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,9,8.16,False,
2023-01-11,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.005,958,False,False,Rain,10.0,5.6,75,46,115,False,0.0,17,5,16.71,24.3,2,1,2,False,False,False,False,6,6,67.02,39.36,0.0,27.66,41.27,0,0,5,46.44,False,
2023-01-11,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.01,834,False,False,Rain,10.0,5.6,134,2,130,False,0.0,7,24,14.71,18.1,2,1,2,False,False,False,False,6,6,7.92,5.22,0.0,2.7,34.09,0,0,3,8.09,False,
2023-01-12,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.983,1472,False,False,Rain,4.1,6.3,116,0,95,False,0.0,9,24,30.14,25.0,3,1,2,False,False,False,False,20,20,76.2,41.2,0.0,35.0,45.93,1,0,9,30.88,False,
2023-01-12,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.08,1491,False,False,Rain,4.1,6.3,206,74,242,False,0.0,42,38,37.0,36.36,3,1,2,False,False,False,False,25,25,42.25,25.25,0.0,17.0,40.24,13,0,13,9.85,False,
2023-01-12,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.989,1500,False,False,Rain,4.1,6.3,167,0,154,False,0.0,29,24,17.43,24.73,3,1,2,False,False,False,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,5,8.21,False,
2023-01-12,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.027,1737,False,False,Rain,4.1,6.3,157,5,155,False,0.0,10,23,19.86,29.64,3,1,2,False,False,False,False,6,6,67.02,39.36,0.0,27.66,41.27,0,0,3,54.56,False,
2023-01-12,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.025,1572,False,False,Rain,4.1,6.3,153,26,170,False,0.0,19,18,22.43,18.73,3,1,2,False,False,False,False,9,9,11.88,7.83,0.0,4.05,34.09,0,0,4,9.74,False,
2023-01-12,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.044,948,False,False,Rain,4.1,6.3,109,0,101,False,0.0,16,7,15.86,14.73,3,1,2,False,False,False,False,6,6,22.86,12.36,0.0,10.5,45.93,2,0,5,15.14,False,
2023-01-12,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.013,956,False,False,Rain,4.1,6.3,230,0,202,False,0.0,14,34,21.29,33.82,3,1,2,False,False,False,False,21,21,35.49,21.21,0.0,14.28,40.24,7,0,15,8.38,False,
2023-01-12,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.036,810,False,False,Rain,4.1,6.3,127,0,117,False,0.0,18,5,12.57,18.55,3,1,2,False,False,False,False,10,10,17.7,10.0,0.0,7.7,43.5,0,0,10,3.81,False,
2023-01-12,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.995,910,False,False,Rain,4.1,6.3,115,8,110,False,0.0,6,15,16.86,22.64,3,1,2,False,False,False,False,12,12,134.04,78.72,0.0,55.32,41.27,1,0,5,89.59,False,
2023-01-12,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.055,839,False,False,Rain,4.1,6.3,130,0,119,False,0.0,6,13,12.14,17.0,3,1,2,False,False,False,False,11,11,14.52,9.57,0.0,4.95,34.09,0,0,5,10.9,False,
2023-01-13,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.01,1536,False,False,Rain,1.4,6.4,95,105,173,False,0.0,20,59,29.57,24.58,4,1,2,False,False,False,False,18,18,68.58,37.08,0.0,31.5,45.93,9,0,18,6.5,False,
2023-01-13,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.095,1581,False,False,Rain,1.4,6.4,242,0,212,False,0.0,25,23,35.14,35.42,4,1,2,False,False,False,False,24,24,40.56,24.24,0.0,16.32,40.24,6,0,10,12.22,False,
2023-01-13,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.959,1603,False,False,Rain,1.4,6.4,154,0,138,False,0.0,13,17,15.86,23.75,4,1,2,False,False,False,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,6,11.04,False,
2023-01-13,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.013,1541,False,False,Rain,1.4,6.4,155,0,146,False,0.0,6,16,17.43,27.67,4,1,2,False,False,False,False,9,9,100.53,59.04,0.0,41.49,41.27,0,0,4,82.09,False,
2023-01-13,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.982,1375,False,False,Rain,1.4,6.4,170,13,160,False,0.0,9,25,21.14,17.92,4,1,2,False,False,False,False,23,23,30.36,20.01,0.0,10.35,34.09,0,0,12,7.31,False,
2023-01-13,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.03,853,False,False,Rain,1.4,6.4,101,19,94,False,0.0,6,22,15.71,14.0,4,1,2,False,False,False,False,22,22,83.82,45.32,0.0,38.5,45.93,4,0,10,14.55,False,
2023-01-13,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.02,913,False,False,Rain,1.4,6.4,202,0,170,False,0.0,21,51,19.43,32.75,4,1,2,False,False,False,False,30,30,50.7,30.3,0.0,20.4,40.24,2,0,18,6.4,False,
2023-01-13,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.046,955,False,False,Rain,1.4,6.4,117,0,93,False,0.0,10,7,13.29,17.83,4,1,2,False,False,False,False,24,24,42.48,24.0,0.0,18.48,43.5,0,0,15,5.09,False,
2023-01-13,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.976,937,False,False,Rain,1.4,6.4,110,0,97,False,0.0,12,10,16.43,21.75,4,1,2,False,False,False,False,13,13,145.21,85.28,0.0,59.93,41.27,0,0,11,47.2,False,
2023-01-13,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.939,890,False,False,Rain,1.4,6.4,119,12,126,False,0.0,11,7,11.86,16.5,4,1,2,False,False,False,False,5,5,6.6,4.35,0.0,2.25,34.09,0,0,3,3.84,False,
2023-01-14,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.935,1544,False,False,Cloudy,11.1,1.2,173,0,142,False,0.0,18,39,23.71,24.08,5,1,2,True,False,False,False,28,28,106.68,57.68,0.0,49.0,45.93,3,0,23,9.31,False,
2023-01-14,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.956,1830,False,False,Cloudy,11.1,1.2,212,134,291,False,0.0,24,15,35.29,34.54,5,1,2,True,False,False,False,43,43,72.67,43.43,0.0,29.24,40.24,11,0,26,7.29,False,
2023-01-14,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.06,1718,False,False,Cloudy,11.1,1.2,138,42,156,False,0.0,16,13,15.71,23.15,5,1,2,True,False,False,False,24,24,42.48,24.0,0.0,18.48,43.5,0,0,9,10.09,False,
2023-01-14,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.981,1735,False,False,Cloudy,11.1,1.2,146,25,150,False,0.0,9,16,16.43,26.23,5,1,2,True,False,False,False,21,21,234.57,137.76,0.0,96.81,41.27,0,0,18,50.42,False,
2023-01-14,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.024,1830,False,False,Cloudy,11.1,1.2,160,2,134,False,0.0,23,23,20.86,18.31,5,1,2,True,False,False,False,28,28,36.96,24.36,0.0,12.6,34.09,0,0,24,4.22,False,
2023-01-14,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.979,1034,False,False,Cloudy,11.1,1.2,94,0,79,False,0.0,22,19,15.71,14.62,5,1,2,True,False,False,False,12,12,45.72,24.72,0.0,21.0,45.93,3,0,5,21.64,False,
2023-01-14,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.005,952,False,False,Cloudy,11.1,1.2,170,80,213,False,0.0,30,15,16.43,32.54,5,1,2,True,False,False,False,24,24,40.56,24.24,0.0,16.32,40.24,13,0,13,5.4,False,
2023-01-14,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.027,960,False,False,Cloudy,11.1,1.2,93,0,83,False,0.0,24,14,15.71,18.31,5,1,2,True,False,False,False,10,10,17.7,10.0,0.0,7.7,43.5,0,0,7,6.2,False,
2023-01-14,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.031,977,False,False,Cloudy,11.1,1.2,97,13,96,False,0.0,13,20,16.86,21.08,5,1,2,True,False,False,False,14,14,156.38,91.84,0.0,64.54,41.27,0,0,9,30.01,False,
2023-01-14,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.001,943,False,False,Cloudy,11.1,1.2,126,4,118,False,0.0,5,22,11.57,15.62,5,1,2,True,False,False,False,12,12,15.84,10.44,0.0,5.4,34.09,0,0,12,2.36,False,
2023-01-15,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.01,1631,False,False,Cold,1.3,1.0,142,0,115,False,0.0,28,46,22.14,24.36,6,1,2,True,False,False,False,19,19,72.39,39.14,0.0,33.25,45.93,8,0,18,9.29,False,
2023-01-15,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.057,1867,False,False,Cold,1.3,1.0,291,87,324,False,0.0,43,49,39.29,35.14,6,1,2,True,False,False,False,39,39,65.91,39.39,0.0,26.52,40.24,15,0,15,10.68,False,
2023-01-15,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.991,1637,False,False,Cold,1.3,1.0,156,0,147,False,0.0,24,9,17.29,23.21,6,1,2,True,False,False,False,9,9,15.93,9.0,0.0,6.93,43.5,0,0,4,14.18,False,
2023-01-15,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.96,1706,False,False,Cold,1.3,1.0,150,0,129,False,0.0,21,45,17.14,25.86,6,1,2,True,False,False,False,21,21,234.57,137.76,0.0,96.81,41.27,0,0,9,76.38,False,
2023-01-15,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.005,1681,False,False,Cold,1.3,1.0,134,46,135,False,0.0,28,24,21.57,19.0,6,1,2,True,False,False,False,45,45,59.4,39.15,0.0,20.25,34.09,0,0,20,10.34,False,
2023-01-15,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.008,1094,False,False,Cold,1.3,1.0,79,87,128,False,0.0,12,23,14.71,14.43,6,1,2,True,False,False,False,30,30,114.3,61.8,0.0,52.5,45.93,7,0,14,26.44,False,
2023-01-15,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.021,968,False,False,Cold,1.3,1.0,213,13,207,False,0.0,24,10,17.71,31.93,6,1,2,True,False,False,False,15,15,25.35,15.15,0.0,10.2,40.24,4,0,10,7.91,False,
2023-01-15,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.993,1045,False,False,Cold,1.3,1.0,83,22,89,False,0.0,10,15,15.14,17.71,6,1,2,True,False,False,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,7,13.49,False,
2023-01-15,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.007,1058,False,False,Cold,1.3,1.0,96,28,121,False,0.0,14,20,16.0,20.57,6,1,2,True,False,False,False,3,3,33.51,19.68,0.0,13.83,41.27,0,0,2,50.83,False,
2023-01-15,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.977,963,False,False,Cold,1.3,1.0,118,47,145,False,0.0,12,16,10.14,15.36,6,1,2,True,False,False,False,20,20,26.4,17.4,0.0,9.0,34.09,0,0,11,6.72,False,
2023-01-16,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.083,1458,False,False,Rain,1.5,3.5,115,0,108,False,0.0,19,20,18.29,24.0,0,1,3,False,False,False,False,4,4,15.24,8.24,0.0,7.0,45.93,3,0,3,10.03,False,
2023-01-16,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.061,1573,False,False,Rain,1.5,3.5,324,0,283,False,0.0,39,46,37.86,35.4,0,1,3,False,False,False,False,35,35,59.15,35.35,0.0,23.8,40.24,6,0,17,9.54,False,
2023-01-16,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.083,1694,False,False,Rain,1.5,3.5,147,0,126,False,0.0,9,16,17.29,22.27,0,1,3,False,False,False,False,21,21,37.17,21.0,0.0,16.17,43.5,0,0,10,8.5,False,
2023-01-16,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.039,1552,False,False,Rain,1.5,3.5,129,5,129,False,0.0,21,19,13.71,25.53,0,1,3,False,False,False,False,4,4,44.68,26.24,0.0,18.44,41.27,1,0,3,40.48,False,
2023-01-16,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.972,1564,False,False,Rain,1.5,3.5,135,0,123,False,0.0,45,20,24.57,20.73,0,1,3,False,False,False,False,12,12,15.84,10.44,0.0,5.4,34.09,0,0,11,3.46,False,
2023-01-16,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.996,865,False,False,Rain,1.5,3.5,128,0,93,False,0.0,30,18,15.71,15.47,0,1,3,False,False,False,False,33,33,125.73,67.98,0.0,57.75,45.93,2,0,19,15.74,False,
2023-01-16,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.976,854,False,False,Rain,1.5,3.5,207,0,186,False,0.0,15,16,18.43,30.8,0,1,3,False,False,False,False,17,17,28.73,17.17,0.0,11.56,40.24,4,0,12,7.72,False,
2023-01-16,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.961,948,False,False,Rain,1.5,3.5,89,0,61,False,0.0,16,20,15.29,17.6,0,1,3,False,False,False,False,28,28,49.56,28.0,0.0,21.56,43.5,0,0,16,10.61,False,
2023-01-16,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.046,996,False,False,Rain,1.5,3.5,121,5,116,False,0.0,3,30,13.57,19.4,0,1,3,False,False,False,False,10,10,111.7,65.6,0.0,46.1,41.27,0,0,7,52.05,False,
2023-01-16,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.982,869,False,False,Rain,1.5,3.5,145,3,135,False,0.0,20,14,10.71,15.67,0,1,3,False,False,False,False,13,13,17.16,11.31,0.0,5.85,34.09,0,0,7,6.12,False,
2023-01-17,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.981,1566,False,False,Cloudy,9.2,2.6,108,4,100,False,0.0,4,14,16.0,22.75,1,1,3,False,False,False,False,10,10,38.1,20.6,0.0,17.5,45.93,2,0,5,26.67,False,
2023-01-17,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.024,1597,False,False,Cloudy,9.2,2.6,283,0,234,False,0.0,35,46,36.29,35.38,1,1,3,False,False,False,False,34,34,57.46,34.34,0.0,23.12,40.24,15,0,14,16.06,False,
2023-01-17,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.044,1595,False,False,Cloudy,9.2,2.6,126,37,148,False,0.0,21,14,18.0,22.19,1,1,3,False,False,False,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,10,8.79,False,
2023-01-17,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.022,1553,False,False,Cloudy,9.2,2.6,129,25,143,False,0.0,4,10,11.57,24.19,1,1,3,False,False,False,False,11,11,122.87,72.16,0.0,50.71,41.27,0,0,5,57.41,False,
2023-01-17,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.061,1602,False,False,Cloudy,9.2,2.6,123,17,116,False,0.0,12,28,23.43,20.19,1,1,3,False,False,False,False,23,23,30.36,20.01,0.0,10.35,34.09,1,0,16,6.46,False,
2023-01-17,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.957,922,False,False,Cloudy,9.2,2.6,93,45,114,False,0.0,33,6,17.86,16.56,1,1,3,False,False,False,False,19,19,72.39,39.14,0.0,33.25,45.93,5,0,10,25.63,False,
2023-01-17,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.01,872,False,False,Cloudy,9.2,2.6,186,0,158,False,0.0,17,9,18.57,29.94,1,1,3,False,False,False,False,25,25,42.25,25.25,0.0,17.0,40.24,3,0,17,9.87,False,
2023-01-17,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.029,968,False,False,Cloudy,9.2,2.6,61,51,104,False,0.0,28,9,16.43,18.25,1,1,3,False,False,False,False,8,8,14.16,8.0,0.0,6.16,43.5,0,0,3,12.07,False,
2023-01-17,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.964,938,False,False,Cloudy,9.2,2.6,116,4,115,False,0.0,10,17,10.71,18.81,1,1,3,False,False,False,False,5,5,55.85,32.8,0.0,23.05,41.27,0,0,5,24.06,False,
2023-01-17,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.042,847,False,False,Cloudy,9.2,2.6,135,15,127,False,0.0,13,7,10.57,15.5,1,1,3,False,False,False,False,23,23,30.36,20.01,0.0,10.35,34.09,0,0,19,4.79,False,
2023-01-18,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.086,1615,False,False,Rain,5.7,3.3,100,0,91,False,0.0,10,9,15.43,22.0,2,1,3,False,False,False,False,6,6,22.86,12.36,0.0,10.5,45.93,3,0,5,15.28,False,
2023-01-18,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.005,1646,False,False,Rain,5.7,3.3,234,0,188,False,0.0,34,42,34.57,35.29,2,1,3,False,False,False,False,45,45,76.05,45.45,0.0,30.6,40.24,1,0,18,14.81,False,
2023-01-18,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.062,1473,False,False,Rain,5.7,3.3,148,0,132,False,0.0,15,29,18.14,21.76,2,1,3,False,False,False,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,9,12.19,False,
2023-01-18,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.096,1673,False,False,Rain,5.7,3.3,143,4,134,False,0.0,11,10,11.71,23.41,2,1,3,False,False,False,False,13,13,145.21,85.28,0.0,59.93,41.27,0,0,8,56.06,False,
2023-01-18,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.11,1501,False,False,Rain,5.7,3.3,116,27,122,False,0.0,23,19,22.71,20.35,2,1,3,False,False,False,False,21,21,27.72,18.27,0.0,9.45,34.09,0,0,10,4.84,False,
2023-01-18,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.984,885,False,False,Rain,5.7,3.3,114,0,101,False,0.0,19,16,19.71,16.71,2,1,3,False,False,False,False,11,11,41.91,22.66,0.0,19.25,45.93,2,0,9,16.04,False,
2023-01-18,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.012,923,False,False,Rain,5.7,3.3,158,43,174,False,0.0,25,14,20.86,29.65,2,1,3,False,False,False,False,22,22,37.18,22.22,0.0,14.96,40.24,5,0,17,8.14,False,
2023-01-18,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.035,871,False,False,Rain,5.7,3.3,104,0,89,False,0.0,8,18,16.29,17.65,2,1,3,False,False,False,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,9,7.18,False,
2023-01-18,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.06,865,False,False,Rain,5.7,3.3,115,36,139,False,0.0,5,6,9.0,18.0,2,1,3,False,False,False,False,11,11,122.87,72.16,0.0,50.71,41.27,0,0,5,80.72,False,
2023-01-18,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.016,853,False,False,Rain,5.7,3.3,127,0,116,False,0.0,23,6,12.86,15.94,2,1,3,False,False,False,False,11,11,14.52,9.57,0.0,4.95,34.09,0,0,5,7.07,False,
2023-01-19,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.029,1465,False,False,Rain,3.3,3.9,91,57,134,False,0.0,6,20,15.0,21.11,3,1,3,False,False,False,False,11,11,41.91,22.66,0.0,19.25,45.93,3,0,9,18.24,False,
2023-01-19,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.042,1431,False,False,Rain,3.3,3.9,188,157,299,False,0.0,45,25,35.0,35.83,3,1,3,False,False,False,False,33,33,55.77,33.33,0.0,22.44,40.24,12,0,15,13.01,False,
2023-01-19,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.997,1529,False,False,Rain,3.3,3.9,132,0,117,False,0.0,16,13,16.29,21.44,3,1,3,False,False,False,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,10,4.86,False,
2023-01-19,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.052,1633,False,False,Rain,3.3,3.9,134,2,116,False,0.0,13,6,12.14,22.83,3,1,3,False,False,False,False,20,20,223.4,131.2,0.0,92.2,41.27,0,0,11,59.45,False,
2023-01-19,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.034,1439,False,False,Rain,3.3,3.9,122,76,178,False,0.0,21,9,23.0,20.39,3,1,3,False,False,False,False,20,20,26.4,17.4,0.0,9.0,34.09,0,0,8,9.92,False,
2023-01-19,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.084,889,False,False,Rain,3.3,3.9,101,0,97,False,0.0,11,6,19.0,16.39,3,1,3,False,False,False,False,3,3,11.43,6.18,0.0,5.25,45.93,1,0,3,6.54,False,
2023-01-19,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.968,969,False,False,Rain,3.3,3.9,174,27,179,False,0.0,22,21,22.0,29.22,3,1,3,False,False,False,False,16,16,27.04,16.16,0.0,10.88,40.24,5,0,9,9.08,False,
2023-01-19,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.996,975,False,False,Rain,3.3,3.9,89,0,80,False,0.0,15,10,15.86,17.5,3,1,3,False,False,False,False,9,9,15.93,9.0,0.0,6.93,43.5,0,0,6,8.7,False,
2023-01-19,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.014,867,False,False,Rain,3.3,3.9,139,0,133,False,0.0,11,12,9.71,17.61,3,1,3,False,False,False,False,6,6,67.02,39.36,0.0,27.66,41.27,0,0,4,56.87,False,
2023-01-19,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.003,866,False,False,Rain,3.3,3.9,116,29,124,False,0.0,11,11,13.57,15.67,3,1,3,False,False,False,False,21,21,27.72,18.27,0.0,9.45,34.09,0,0,10,6.7,False,
2023-01-20,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.008,1457,False,False,Rain,2.2,3.7,134,0,111,False,0.0,11,18,13.71,20.58,4,1,3,False,False,False,False,21,21,80.01,43.26,0.0,36.75,45.93,2,0,15,20.63,False,
2023-01-20,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.054,1616,False,False,Rain,2.2,3.7,299,46,291,False,0.0,33,24,36.14,35.68,4,1,3,False,False,False,False,42,42,70.98,42.42,0.0,28.56,40.24,11,0,37,4.64,False,
2023-01-20,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.079,1586,False,False,Rain,2.2,3.7,117,45,147,False,0.0,15,16,16.57,21.11,4,1,3,False,False,False,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,6,11.88,False,
2023-01-20,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.053,1541,False,False,Rain,2.2,3.7,116,55,162,False,0.0,20,9,14.14,22.68,4,1,3,False,False,False,False,9,9,100.53,59.04,0.0,41.49,41.27,0,0,4,96.78,False,
2023-01-20,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.025,1384,False,False,Rain,2.2,3.7,178,0,151,False,0.0,20,23,24.57,20.37,4,1,3,False,False,False,False,27,27,35.64,23.49,0.0,12.15,34.09,0,0,13,7.26,False,
